ID	X	Y	X_error	Y_error
11010	1.350000e+01	3.400000e-18	0	1.5e-19
11010	1.500000e+01	1.330000e-17	0	5.99e-19
11010	1.750000e+01	2.920000e-17	0	1.31e-18
11010	2.000000e+01	4.570000e-17	0	2.06e-18
11010	2.250000e+01	6.280000e-17	0	2.83e-18
11010	2.500000e+01	7.790000e-17	0	3.51e-18
11010	3.000000e+01	1.040000e-16	0	4.68e-18
11010	3.500000e+01	1.240000e-16	0	5.58e-18
11010	4.000000e+01	1.410000e-16	0	6.35e-18
11010	4.500000e+01	1.520000e-16	0	6.84e-18
11010	5.000000e+01	1.610000e-16	0	7.25e-18
11010	6.000000e+01	1.740000e-16	0	7.83e-18
11010	7.000000e+01	1.800000e-16	0	8.1e-18
11010	8.000000e+01	1.850000e-16	0	8.33e-18
11010	9.000000e+01	1.860000e-16	0	8.37e-18
11010	1.000000e+02	1.870000e-16	0	8.42e-18
11010	1.100000e+02	1.860000e-16	0	8.37e-18
11010	1.250000e+02	1.820000e-16	0	8.19e-18
11010	1.500000e+02	1.760000e-16	0	7.92e-18
11010	1.750000e+02	1.690000e-16	0	7.61e-18
11010	2.000000e+02	1.640000e-16	0	7.38e-18
11010	2.500000e+02	1.490000e-16	0	6.71e-18
11010	3.000000e+02	1.350000e-16	0	6.08e-18
11010	4.000000e+02	1.170000e-16	0	5.27e-18
11010	5.000000e+02	9.990000e-17	0	4.5e-18
11010	6.000000e+02	8.840000e-17	0	3.98e-18
11010	7.000000e+02	7.790000e-17	0	3.51e-18
11010	8.000000e+02	7.090000e-17	0	3.19e-18
11010	9.000000e+02	6.530000e-17	0	2.94e-18
11010	1.000000e+03	5.950000e-17	0	2.68e-18
