ID	X	Y	X_error	Y_error
10232	1.241000e+01	1.332000e-18	0	0.0
10232	1.334000e+01	4.462000e-18	0	0.0
10232	1.433000e+01	8.609000e-18	0	0.0
10232	1.540000e+01	1.320000e-17	0	0.0
10232	1.655000e+01	1.783000e-17	0	0.0
10232	1.778000e+01	2.224000e-17	0	0.0
10232	1.911000e+01	2.626000e-17	0	0.0
10232	2.054000e+01	2.983000e-17	0	0.0
10232	2.371000e+01	3.555000e-17	0	0.0
10232	2.738000e+01	3.961000e-17	0	0.0
10232	3.162000e+01	4.241000e-17	0	0.0
10232	3.652000e+01	4.432000e-17	0	0.0
10232	4.217000e+01	4.564000e-17	0	0.0
10232	4.870000e+01	4.654000e-17	0	0.0
10232	5.623000e+01	4.711000e-17	0	0.0
10232	6.494000e+01	4.737000e-17	0	0.0
10232	7.499000e+01	4.733000e-17	0	0.0
10232	8.660000e+01	4.700000e-17	0	0.0
10232	1.000000e+02	4.637000e-17	0	0.0
10232	1.155000e+02	4.545000e-17	0	0.0
10232	1.334000e+02	4.426000e-17	0	0.0
10232	1.540000e+02	4.283000e-17	0	0.0
10232	1.778000e+02	4.120000e-17	0	0.0
10232	2.054000e+02	3.940000e-17	0	0.0
10232	2.371000e+02	3.746000e-17	0	0.0
10232	2.738000e+02	3.544000e-17	0	0.0
10232	3.162000e+02	3.337000e-17	0	0.0
10232	3.652000e+02	3.127000e-17	0	0.0
10232	4.217000e+02	2.919000e-17	0	0.0
10232	4.870000e+02	2.713000e-17	0	0.0
10232	5.623000e+02	2.513000e-17	0	0.0
10232	6.494000e+02	2.320000e-17	0	0.0
10232	7.499000e+02	2.135000e-17	0	0.0
10232	8.660000e+02	1.959000e-17	0	0.0
10232	1.000000e+03	1.793000e-17	0	0.0
10232	1.155000e+03	1.637000e-17	0	0.0
10232	1.334000e+03	1.491000e-17	0	0.0
10232	1.540000e+03	1.355000e-17	0	0.0
10232	1.778000e+03	1.229000e-17	0	0.0
10232	2.054000e+03	1.113000e-17	0	0.0
10232	2.371000e+03	1.006000e-17	0	0.0
10232	2.738000e+03	9.076000e-18	0	0.0
10232	3.162000e+03	8.178000e-18	0	0.0
10232	3.652000e+03	7.358000e-18	0	0.0
10232	4.217000e+03	6.611000e-18	0	0.0
10232	4.870000e+03	5.933000e-18	0	0.0
10232	5.623000e+03	5.318000e-18	0	0.0
10232	6.494000e+03	4.762000e-18	0	0.0
10232	7.499000e+03	4.259000e-18	0	0.0
10232	8.660000e+03	3.806000e-18	0	0.0
10232	1.000000e+04	3.397000e-18	0	0.0
10232	1.155000e+04	3.030000e-18	0	0.0
10232	1.334000e+04	2.701000e-18	0	0.0
10232	1.540000e+04	2.405000e-18	0	0.0
10232	1.778000e+04	2.140000e-18	0	0.0
10232	2.054000e+04	1.903000e-18	0	0.0
10232	2.371000e+04	1.691000e-18	0	0.0
10232	2.738000e+04	1.502000e-18	0	0.0
10232	3.162000e+04	1.333000e-18	0	0.0
10232	3.652000e+04	1.182000e-18	0	0.0
10232	4.217000e+04	1.048000e-18	0	0.0
10232	4.870000e+04	9.285000e-19	0	0.0
10232	5.623000e+04	8.223000e-19	0	0.0
10232	6.494000e+04	7.278000e-19	0	0.0
10232	7.499000e+04	6.439000e-19	0	0.0
10232	8.660000e+04	5.694000e-19	0	0.0
10232	1.000000e+05	5.034000e-19	0	0.0
