ID	X	Y	X_error	Y_error
10438	1.760000e+01	3.716000e-18	0	0.0
10438	2.032000e+01	8.709000e-18	0	0.0
10438	2.347000e+01	1.450000e-17	0	0.0
10438	2.710000e+01	2.038000e-17	0	0.0
10438	3.130000e+01	2.576000e-17	0	0.0
10438	3.614000e+01	3.020000e-17	0	0.0
10438	4.174000e+01	3.353000e-17	0	0.0
10438	4.820000e+01	3.575000e-17	0	0.0
10438	5.566000e+01	3.699000e-17	0	0.0
10438	6.427000e+01	3.744000e-17	0	0.0
10438	7.422000e+01	3.727000e-17	0	0.0
10438	8.571000e+01	3.665000e-17	0	0.0
10438	9.897000e+01	3.570000e-17	0	0.0
10438	1.143000e+02	3.454000e-17	0	0.0
10438	1.320000e+02	3.324000e-17	0	0.0
10438	1.524000e+02	3.184000e-17	0	0.0
10438	1.760000e+02	3.039000e-17	0	0.0
10438	2.032000e+02	2.891000e-17	0	0.0
10438	2.347000e+02	2.742000e-17	0	0.0
10438	2.710000e+02	2.592000e-17	0	0.0
10438	3.130000e+02	2.443000e-17	0	0.0
10438	3.614000e+02	2.295000e-17	0	0.0
10438	4.174000e+02	2.147000e-17	0	0.0
10438	4.820000e+02	2.000000e-17	0	0.0
10438	5.566000e+02	1.855000e-17	0	0.0
10438	6.427000e+02	1.711000e-17	0	0.0
10438	7.422000e+02	1.569000e-17	0	0.0
10438	8.571000e+02	1.430000e-17	0	0.0
10438	9.540000e+02	1.328000e-17	0	0.0
