ID	X	Y	X_error	Y_error
10132	4.900000e+00	0.000000e+00	0	0.0
10132	1.400000e+01	1.000000e-19	0	0.0
10132	2.830000e+01	1.100000e-18	0	0.0
10132	3.100000e+01	2.400000e-18	0	0.0
10132	3.750000e+01	5.700000e-18	0	0.0
10132	3.880000e+01	7.500000e-18	0	0.0
10132	4.270000e+01	8.900000e-18	0	0.0
10132	4.530000e+01	1.030000e-17	0	0.0
10132	4.790000e+01	1.150000e-17	0	0.0
10132	5.050000e+01	1.230000e-17	0	0.0
10132	5.310000e+01	1.310000e-17	0	0.0
10132	5.700000e+01	1.370000e-17	0	0.0
10132	5.830000e+01	1.430000e-17	0	0.0
10132	6.220000e+01	1.490000e-17	0	0.0
10132	6.350000e+01	1.510000e-17	0	0.0
10132	7.130000e+01	1.520000e-17	0	0.0
10132	7.920000e+01	1.600000e-17	0	0.0
10132	9.220000e+01	1.640000e-17	0	0.0
10132	1.013000e+02	1.610000e-17	0	0.0
10132	1.104000e+02	1.540000e-17	0	0.0
10132	1.209000e+02	1.460000e-17	0	0.0
10132	1.326000e+02	1.420000e-17	0	0.0
10132	1.417000e+02	1.360000e-17	0	0.0
10132	1.534000e+02	1.290000e-17	0	0.0
10132	2.016000e+02	1.100000e-17	0	0.0
10132	2.538000e+02	9.500000e-18	0	0.0
10132	3.046000e+02	8.300000e-18	0	0.0
10132	3.554000e+02	7.100000e-18	0	0.0
10132	4.075000e+02	6.300000e-18	0	0.0
10132	4.570000e+02	6.100000e-18	0	0.0
10132	5.065000e+02	5.300000e-18	0	0.0
10132	5.560000e+02	5.200000e-18	0	0.0
10132	6.068000e+02	4.700000e-18	0	0.0
10132	6.564000e+02	4.300000e-18	0	0.0
10132	7.046000e+02	3.900000e-18	0	0.0
10132	7.567000e+02	3.700000e-18	0	0.0
10132	8.062000e+02	3.400000e-18	0	0.0
10132	8.531000e+02	3.200000e-18	0	0.0
10132	9.013000e+02	3.000000e-18	0	0.0
10132	9.456000e+02	2.800000e-18	0	0.0
