ID	X	Y	X_error	Y_error
10426	2.210000e+01	4.335000e-19	0	0.0
10426	2.552000e+01	5.445000e-19	0	0.0
10426	2.947000e+01	6.623000e-19	0	0.0
10426	3.403000e+01	7.881000e-19	0	0.0
10426	3.930000e+01	9.229000e-19	0	0.0
10426	4.538000e+01	1.067000e-18	0	0.0
10426	5.241000e+01	1.221000e-18	0	0.0
10426	6.052000e+01	1.384000e-18	0	0.0
10426	6.989000e+01	1.553000e-18	0	0.0
10426	8.070000e+01	1.726000e-18	0	0.0
10426	9.319000e+01	1.896000e-18	0	0.0
10426	1.076000e+02	2.055000e-18	0	0.0
10426	1.243000e+02	2.193000e-18	0	0.0
10426	1.435000e+02	2.296000e-18	0	0.0
10426	1.657000e+02	2.352000e-18	0	0.0
10426	1.914000e+02	2.350000e-18	0	0.0
10426	2.210000e+02	2.284000e-18	0	0.0
10426	2.230000e+02	2.278000e-18	0	0.0
