ID	X	Y	X_error	Y_error
10028	3.106000e+01	2.080000e-20	0	0.0
10028	3.727000e+01	2.080000e-19	0	0.0
10028	4.037000e+01	4.480000e-19	0	0.0
10028	4.348000e+01	8.850000e-19	0	0.0
10028	4.814000e+01	1.660000e-18	0	0.0
10028	5.280000e+01	2.070000e-18	0	0.0
10028	5.745000e+01	2.280000e-18	0	0.0
10028	5.901000e+01	2.620000e-18	0	0.0
10028	6.677000e+01	2.890000e-18	0	0.0
10028	6.832000e+01	3.210000e-18	0	0.0
10028	7.298000e+01	3.450000e-18	0	0.0
10028	7.609000e+01	3.640000e-18	0	0.0
10028	7.919000e+01	3.780000e-18	0	0.0
10028	8.540000e+01	3.960000e-18	0	0.0
10028	9.006000e+01	4.320000e-18	0	0.0
10028	9.627000e+01	4.450000e-18	0	0.0
10028	9.317000e+01	4.510000e-18	0	0.0
10028	1.024800e+02	4.660000e-18	0	0.0
10028	1.133500e+02	4.600000e-18	0	0.0
10028	1.211200e+02	4.850000e-18	0	0.0
10028	1.273300e+02	4.650000e-18	0	0.0
10028	1.366500e+02	4.510000e-18	0	0.0
10028	1.459600e+02	4.680000e-18	0	0.0
10028	1.552800e+02	4.400000e-18	0	0.0
10028	2.018600e+02	3.550000e-18	0	0.0
10028	2.546600e+02	2.920000e-18	0	0.0
10028	3.043500e+02	2.360000e-18	0	0.0
10028	3.555900e+02	2.020000e-18	0	0.0
10028	4.052800e+02	1.830000e-18	0	0.0
10028	4.534200e+02	1.660000e-18	0	0.0
10028	5.046600e+02	1.440000e-18	0	0.0
10028	5.543500e+02	1.280000e-18	0	0.0
10028	6.024800e+02	1.180000e-18	0	0.0
10028	6.521700e+02	1.050000e-18	0	0.0
10028	7.049700e+02	9.690000e-19	0	0.0
10028	7.562100e+02	8.650000e-19	0	0.0
10028	8.028000e+02	8.650000e-19	0	0.0
10028	8.540400e+02	7.400000e-19	0	0.0
10028	9.037300e+02	7.400000e-19	0	0.0
