ID	X	Y	X_error	Y_error
10233	1.433000e+01	6.327000e-19	0	0.0
10233	1.540000e+01	3.303000e-18	0	0.0
10233	1.655000e+01	7.547000e-18	0	0.0
10233	1.778000e+01	1.253000e-17	0	0.0
10233	1.911000e+01	1.753000e-17	0	0.0
10233	2.054000e+01	2.208000e-17	0	0.0
10233	2.207000e+01	2.596000e-17	0	0.0
10233	2.371000e+01	2.914000e-17	0	0.0
10233	2.738000e+01	3.372000e-17	0	0.0
10233	3.162000e+01	3.678000e-17	0	0.0
10233	3.652000e+01	3.917000e-17	0	0.0
10233	4.217000e+01	4.133000e-17	0	0.0
10233	4.870000e+01	4.334000e-17	0	0.0
10233	5.623000e+01	4.511000e-17	0	0.0
10233	6.494000e+01	4.649000e-17	0	0.0
10233	7.499000e+01	4.737000e-17	0	0.0
10233	8.660000e+01	4.767000e-17	0	0.0
10233	1.000000e+02	4.738000e-17	0	0.0
10233	1.155000e+02	4.654000e-17	0	0.0
10233	1.334000e+02	4.522000e-17	0	0.0
10233	1.540000e+02	4.350000e-17	0	0.0
10233	1.778000e+02	4.148000e-17	0	0.0
10233	2.054000e+02	3.925000e-17	0	0.0
10233	2.371000e+02	3.687000e-17	0	0.0
10233	2.738000e+02	3.443000e-17	0	0.0
10233	3.162000e+02	3.198000e-17	0	0.0
10233	3.652000e+02	2.955000e-17	0	0.0
10233	4.217000e+02	2.720000e-17	0	0.0
10233	4.870000e+02	2.494000e-17	0	0.0
10233	5.623000e+02	2.278000e-17	0	0.0
10233	6.494000e+02	2.076000e-17	0	0.0
10233	7.499000e+02	1.886000e-17	0	0.0
10233	8.660000e+02	1.709000e-17	0	0.0
10233	1.000000e+03	1.546000e-17	0	0.0
10233	1.155000e+03	1.395000e-17	0	0.0
10233	1.334000e+03	1.257000e-17	0	0.0
10233	1.540000e+03	1.131000e-17	0	0.0
10233	1.778000e+03	1.015000e-17	0	0.0
10233	2.054000e+03	9.108000e-18	0	0.0
10233	2.371000e+03	8.158000e-18	0	0.0
10233	2.738000e+03	7.299000e-18	0	0.0
10233	3.162000e+03	6.523000e-18	0	0.0
10233	3.652000e+03	5.824000e-18	0	0.0
10233	4.217000e+03	5.195000e-18	0	0.0
10233	4.870000e+03	4.630000e-18	0	0.0
10233	5.623000e+03	4.122000e-18	0	0.0
10233	6.494000e+03	3.668000e-18	0	0.0
10233	7.499000e+03	3.261000e-18	0	0.0
10233	8.660000e+03	2.897000e-18	0	0.0
10233	1.000000e+04	2.572000e-18	0	0.0
10233	1.155000e+04	2.282000e-18	0	0.0
10233	1.334000e+04	2.024000e-18	0	0.0
10233	1.540000e+04	1.794000e-18	0	0.0
10233	1.778000e+04	1.589000e-18	0	0.0
10233	2.054000e+04	1.407000e-18	0	0.0
10233	2.371000e+04	1.245000e-18	0	0.0
10233	2.738000e+04	1.101000e-18	0	0.0
10233	3.162000e+04	9.737000e-19	0	0.0
10233	3.652000e+04	8.605000e-19	0	0.0
10233	4.217000e+04	7.602000e-19	0	0.0
10233	4.870000e+04	6.713000e-19	0	0.0
10233	5.623000e+04	5.925000e-19	0	0.0
10233	6.494000e+04	5.228000e-19	0	0.0
10233	7.499000e+04	4.612000e-19	0	0.0
10233	8.660000e+04	4.067000e-19	0	0.0
10233	1.000000e+05	3.585000e-19	0	0.0
