ID	X	Y	X_error	Y_error
11862	8.000000e+00	1.000000e-19	0	0.0
11862	8.500000e+00	1.600000e-18	0	0.0
11862	9.000000e+00	3.800000e-18	0	0.0
11862	9.500000e+00	6.600000e-18	0	0.0
11862	1.000000e+01	9.900000e-18	0	0.0
11862	1.100000e+01	1.740000e-17	0	0.0
11862	1.200000e+01	2.540000e-17	0	0.0
11862	1.300000e+01	3.290000e-17	0	0.0
11862	1.400000e+01	3.940000e-17	0	0.0
11862	1.500000e+01	4.430000e-17	0	0.0
11862	1.550000e+01	4.590000e-17	0	0.0
11862	1.600000e+01	4.690000e-17	0	0.0
11862	1.650000e+01	4.730000e-17	0	0.0
11862	1.700000e+01	4.710000e-17	0	0.0
11862	1.750000e+01	4.620000e-17	0	0.0
11862	1.800000e+01	4.460000e-17	0	0.0
11862	1.900000e+01	3.940000e-17	0	0.0
11862	2.150000e+01	3.000000e-17	0	0.0
11862	2.500000e+01	2.580000e-17	0	0.0
11862	3.000000e+01	2.150000e-17	0	0.0
11862	3.500000e+01	1.850000e-17	0	0.0
11862	4.000000e+01	1.610000e-17	0	0.0
11862	4.500000e+01	1.440000e-17	0	0.0
11862	5.000000e+01	1.290000e-17	0	0.0
11862	6.000000e+01	1.080000e-17	0	0.0
11862	7.000000e+01	9.200000e-18	0	0.0
11862	8.000000e+01	8.100000e-18	0	0.0
11862	9.000000e+01	7.200000e-18	0	0.0
11862	1.000000e+02	6.500000e-18	0	0.0
