ID	X	Y	X_error	Y_error
11804	1.587000e+01	5.169000e-17	0	0.0
11804	1.718000e+01	5.483000e-17	0	0.0
11804	1.838000e+01	5.783000e-17	0	0.0
11804	1.969000e+01	6.068000e-17	0	0.0
11804	2.122000e+01	6.397000e-17	0	0.0
11804	2.275000e+01	6.697000e-17	0	0.0
11804	2.471000e+01	6.983000e-17	0	0.0
11804	2.690000e+01	7.226000e-17	0	0.0
11804	2.932000e+01	7.426000e-17	0	0.0
11804	3.195000e+01	7.541000e-17	0	0.0
11804	3.426000e+01	7.585000e-17	0	0.0
11804	3.733000e+01	7.614000e-17	0	0.0
11804	4.041000e+01	7.601000e-17	0	0.0
11804	4.349000e+01	7.516000e-17	0	0.0
11804	4.723000e+01	7.446000e-17	0	0.0
11804	5.075000e+01	7.333000e-17	0	0.0
11804	5.471000e+01	7.177000e-17	0	0.0
11804	5.922000e+01	7.007000e-17	0	0.0
11804	6.351000e+01	6.851000e-17	0	0.0
11804	6.758000e+01	6.710000e-17	0	0.0
11804	7.121000e+01	6.554000e-17	0	0.0
11804	7.594000e+01	6.398000e-17	0	0.0
11804	8.144000e+01	6.200000e-17	0	0.0
11804	8.672000e+01	6.030000e-17	0	0.0
11804	9.156000e+01	5.889000e-17	0	0.0
11804	9.585000e+01	5.748000e-17	0	0.0
11804	1.000000e+02	5.635000e-17	0	0.0
