ID	X	Y	X_error	Y_error
rowB201207617	.899999976	.428891412	0	0
rowB201207617	.800000012	.42923843	0	0
rowB201207617	.699999988	.429585881	0	0
rowB201207617	.600000024	.429933765	0	0
rowB201207617	.5	.430282083	0	0
rowB201207617	.400000006	.430630836	0	0
rowB201207617	.300000012	.430980024	0	0
rowB201207617	.200000003	.431329648	0	0
rowB201207617	.100000001	.431679708	0	0
rowB201207617	1	.428544826	0	0
rowB201207617	2	.425102578	0	0
rowB201207617	3	.421702815	0	0
rowB201207617	4	.418344898	0	0
rowB201207617	5	.415028201	0	0
rowB201207617	6	.411752109	0	0
rowB201207617	7	.408516016	0	0
rowB201207617	8	.40531933	0	0
rowB201207617	9	.402161466	0	0
rowB201207617	10	.399041851	0	0
rowB201207617	20	.36983023	0	0
rowB201207617	30	.343881497	0	0
rowB201207617	40	.320762624	0	0
rowB201207617	50	.300107036	0	0
rowB201207617	60	.281603076	0	0
rowB201207617	70	.264984701	0	0
rowB201207617	80	.250023926	0	0
rowB201207617	90	.236524661	0	0
rowB201207617	100	.224317657	0	0
rowB201207617	150	.178153217	0	0
rowB201207617	200	.148711383	0	0
rowB201207617	250	.129228359	0	0
rowB201207617	300	.11594051	0	0
rowB201207617	350	.106648531	0	0
rowB201207617	400	.100013571	0	0
rowB201207617	450	.0951918125	0	0
rowB201207617	500	.0916353544	0	0
rowB201207617	550	.088979128	0	0
rowB201207617	600	.0869743257	0	0
rowB201207617	650	.0854479632	0	0
rowB201207617	700	.0842776277	0	0
rowB201207617	750	.0833753162	0	0
rowB201207617	800	.0826768615	0	0
rowB201207617	850	.0821348775	0	0
rowB201207617	900	.0817139649	0	0
rowB201207617	950	.0813874025	0	0
rowB201207617	1000	.0811348277	0	0
rowB201207617	1050	.0809405892	0	0
rowB201207617	1100	.0807925622	0	0
rowB201207617	1150	.0806812862	0	0
rowB201207617	1200	.0805993314	0	0
rowB201207617	1250	.080540828	0	0
rowB201207617	1300	.0805011135	0	0
rowB201207617	1350	.0804764662	0	0
rowB201207617	1400	.0804639022	0	0
rowB201207617	1450	.0804610196	0	0
rowB201207617	1500	.0804658779	0	0
rowB201207617	1550	.0804769049	0	0
rowB201207617	1600	.080492823	0	0
rowB201207617	1650	.0805125917	0	0
rowB201207617	1700	.0805353621	0	0
rowB201207617	1750	.0805604405	0	0
rowB201207617	1800	.0805872596	0	0
rowB201207617	1850	.0806153552	0	0
rowB201207617	1900	.0806443474	0	0
rowB201207617	1950	.0806739257	0	0
rowB201207617	2000	.0807038365	0	0
rowB201207617	2500	.0809905804	0	0
rowB201207617	3000	.0812220319	0	0
rowB201207617	3500	.0813979806	0	0
rowB201207617	4000	.0815313298	0	0
rowB201207617	4500	.0816335803	0	0
rowB201207617	5000	.0817132029	0	0
rowB201207617	5500	.0817761849	0	0
rowB201207617	6000	.0818267459	0	0
rowB201207617	6500	.0818678887	0	0
rowB201207617	7000	.0819017807	0	0
rowB201207617	7500	.0819300104	0	0
rowB201207617	8000	.0819537601	0	0
rowB201207617	8500	.0819739219	0	0
rowB201207617	9000	.0819911786	0	0
rowB201207617	9500	.0820060592	0	0
rowB201207617	10000	.0820189785	0	0
rowB201207617	11000	.0820401811	0	0
rowB201207617	12000	.0820567132	0	0
rowB201207617	13000	.0820698485	0	0
rowB201207617	14000	.0820804555	0	0
rowB201207617	15000	.0820891424	0	0
rowB201207617	16000	.0820963455	0	0
