ID	X	Y	X_error	Y_error
rowB201100271	10.5	.008	0	.0032
rowB201100271	10	.007	0	.0028
rowB201100271	11	.019	0	.0076
rowB201100271	11.5	.037	0	.0148
rowB201100271	12	.058	0	.0232
rowB201100271	12.5	.082	0	.0328
rowB201100271	13	.105	0	.042
rowB201100271	13.5	.125	0	.05
rowB201100271	14	.143	0	.0572
rowB201100271	14.5	.155	0	.062
rowB201100271	15	.163	0	.0652
rowB201100271	15.5	.165	0	.066
rowB201100271	16.5	.153	0	.0612
rowB201100271	16	.162	0	.0648
rowB201100271	17	.14	0	.056
rowB201100271	17.5	.124	0	.0496
rowB201100271	18	.11	0	.044
rowB201100271	18.5	.101	0	.0404
rowB201100271	19	.093	0	.0372
rowB201100271	19.5	.086	0	.0344
rowB201100271	20	.08	0	.032
rowB201100271	25	.041	0	.0164
rowB201100271	30	.024	0	.0096
rowB201100271	35	.015	0	.006
rowB201100271	40	.01	0	.004
rowB201100271	45	.007	0	.0028
rowB201100271	50	.005	0	.002
