ID	X	Y	X_error	Y_error
rowB201206499	14	.026000000000000002	0	0
rowB201206499	16	.163	0	0
rowB201206499	18	.265	0	0
rowB201206499	20	.36	0	0
rowB201206499	25	.53	0	0
rowB201206499	30	.688	0	0
rowB201206499	35	.823	0	0
rowB201206499	40	.965	0	0
rowB201206499	50	1.153	0	0
rowB201206499	60	1.243	0	0
rowB201206499	70	1.2819999999999998	0	0
rowB201206499	80	1.31	0	0
rowB201206499	90	1.32	0	0
rowB201206499	100	1.33	0	0
rowB201206499	150	1.31	0	0
rowB201206499	200	1.24	0	0
rowB201206499	300	1.042	0	0
rowB201206499	400	.893	0	0
rowB201206499	500	.792	0	0
rowB201206499	600	.6940000000000001	0	0
rowB201206499	700	.622	0	0
rowB201206499	800	.5650000000000001	0	0
rowB201206499	900	.519	0	0
rowB201206499	1000	.48100000000000004	0	0
