ID	X	Y	X_error	Y_error
rowB201206439	13.5	.0024	0	0
rowB201206439	13	.0005	0	0
rowB201206439	14	.0108	0	0
rowB201206439	14.5	.024700000000000003	0	0
rowB201206439	15	.0356	0	0
rowB201206439	16	.051	0	0
rowB201206439	17	.0552	0	0
rowB201206439	18	.056100000000000004	0	0
rowB201206439	19	.055	0	0
rowB201206439	20	.0541	0	0
rowB201206439	22	.0509	0	0
rowB201206439	25	.0488	0	0
rowB201206439	28	.0495	0	0
rowB201206439	30	.0507	0	0
rowB201206439	35	.0564	0	0
rowB201206439	40	.058499999999999996	0	0
rowB201206439	45	.059800000000000006	0	0
rowB201206439	50	.0587	0	0
rowB201206439	55	.0558	0	0
rowB201206439	60	.0533	0	0
rowB201206439	70	.0493	0	0
rowB201206439	100	.044800000000000006	0	0
rowB201206439	150	.04	0	0
rowB201206439	200	.0267	0	0
