ID	X	Y	X_error	Y_error
rowB201206534	39.4175611	.000172514078	0	0
rowB201206534	39.3026411	.000173186969	0	0
rowB201206534	39.8772411	.000169870908	0	0
rowB201206534	39.7623211	.000170524546	0	0
rowB201206534	39.5324811	.000171846079	0	0
rowB201206534	39.6474011	.000171182919	0	0
rowB201206534	40.3369211	.000167302708	0	0
rowB201206534	40.4518412	.000166672	0	0
rowB201206534	40.5667611	.000166045734	0	0
rowB201206534	40.6816811	.000165423864	0	0
rowB201206534	40.7966012	.000164806342	0	0
rowB201206534	40.9115211	.000164193124	0	0
rowB201206534	40.2220012	.000167937904	0	0
rowB201206534	41.0264412	.000163584164	0	0
rowB201206534	41.1413611	.00016297942	0	0
rowB201206534	41.2562812	.000162378847	0	0
rowB201206534	41.3712013	.000161782402	0	0
rowB201206534	42.5204012	.00015603601	0	0
rowB201206534	43.6696014	.00015065938	0	0
rowB201206534	44.8188011	.000145618059	0	0
rowB201206534	45.9680013	.000140881738	0	0
rowB201206534	47.1172016	.000136423658	0	0
rowB201206534	48.2664018	.000132220099	0	0
rowB201206534	49.4156009	.000128249967	0	0
rowB201206534	50.5648012	.000124494422	0	0
rowB201206534	51.7140014	.000120936612	0	0
rowB201206534	52.8632016	.000117561398	0	0
rowB201206534	54.0124018	.000114355148	0	0
rowB201206534	55.161602	.000111305555	0	0
rowB201206534	56.3108012	.000108401478	0	0
rowB201206534	57.4600025	.000105632801	0	0
rowB201206534	58.6092027	.000102990336	0	0
rowB201206534	59.7584008	.000100465705	0	0
rowB201206534	60.907601	.0000980512414	0	0
rowB201206534	62.0568012	.0000957399443	0	0
rowB201206534	73.5488013	.0000771099927	0	0
rowB201206534	85.0408014	.0000640818485	0	0
rowB201206534	96.5328036	.0000544763138	0	0
rowB201206534	108.024801	.0000471139472	0	0
rowB201206534	119.516804	.0000413007652	0	0
rowB201206534	131.008802	.0000366018258	0	0
rowB201206534	142.500808	.0000327306951	0	0
rowB201206534	153.992806	.0000294910838	0	0
rowB201206534	165.484804	.0000267439762	0	0
rowB201206534	176.976802	.0000243881814	0	0
rowB201206534	188.4688	.0000223482978	0	0
rowB201206534	199.960806	.0000205669972	0	0
rowB201206534	211.452813	.0000189999266	0	0
rowB201206534	222.944802	.0000176122391	0	0
rowB201206534	234.436809	.0000163761756	0	0
rowB201206534	245.928815	.000015269364	0	0
rowB201206534	257.420804	.0000142735719	0	0
rowB201206534	268.912811	.0000133737911	0	0
rowB201206534	383.832824	.00000767474902	0	0
rowB201206534	498.752821	.00000493934233	0	0
rowB201206534	613.672817	.00000341036426	0	0
rowB201206534	728.592848	.00000247172826	0	0
rowB201206534	843.51281	.00000185706242	0	0
rowB201206534	958.432841	.00000143486939	0	0
rowB201206534	1073.3528	.00000113394407	0	0
rowB201206534	1188.27283	.000000912983346	0	0
rowB201206534	1303.19286	.000000746714654	0	0
rowB201206534	1418.11289	.000000618995514	0	0
rowB201206534	1533.03279	.000000519144133	0	0
rowB201206534	1647.95282	.000000439878459	0	0
rowB201206534	1762.87285	.000000376106891	0	0
rowB201206534	1877.79288	.000000324189873	0	0
rowB201206534	1992.71291	.000000281475243	0	0
rowB201206534	2107.6328	.000000245997177	0	0
rowB201206534	2222.55283	.000000216276123	0	0
rowB201206534	2337.47287	.000000191183416	0	0
rowB201206534	4635.87293	.0000000327474288	0	0
rowB201206534	6934.27299	.0000000109025843	0	0
rowB201206534	9232.67306	.00000000488802539	0	0
rowB201206534	11531.0731	.00000000259797934	0	0
rowB201206534	13829.4732	.00000000154197882	0	0
rowB201206534	16127.8733	.000000000988936625	0	0
rowB201206534	18426.2733	.000000000671717498	0	0
rowB201206534	20724.6734	.000000000476890758	0	0
rowB201206534	23023.0734	.00000000035068402	0	0
rowB201206534	25321.4735	.000000000265359043	0	0
rowB201206534	27619.8736	.00000000020561574	0	0
rowB201206534	29918.2736	.000000000162542092	0	0
rowB201206534	32216.6737	.000000000130706803	0	0
rowB201206534	34515.0738	.00000000010667106	0	0
rowB201206534	36813.4738	.0000000000881853052	0	0
rowB201206534	39111.8739	.0000000000737357633	0	0
rowB201206534	41410.274	.0000000000622782978	0	0
rowB201206534	43708.674	.0000000000530768428	0	0
rowB201206534	46007.0741	.0000000000456023627	0	0
rowB201206534	48305.4742	.0000000000394679789	0	0
rowB201206534	50603.8742	.0000000000343863269	0	0
rowB201206534	52902.2743	.000000000030140928	0	0
rowB201206534	55200.6743	.0000000000265665996	0	0
rowB201206534	57499.0744	.000000000023535816	0	0
rowB201206534	59797.4745	.000000000020949062	0	0
rowB201206534	62095.8745	.0000000000187279096	0	0
rowB201206534	64394.2746	.0000000000168099837	0	0
rowB201206534	66692.6747	.0000000000151452559	0	0
rowB201206534	68991.0747	.0000000000136932847	0	0
