ID	X	Y	X_error	Y_error
rowB201206497	20	.013999999999999999	0	0
rowB201206497	25	.042	0	0
rowB201206497	30	.066	0	0
rowB201206497	35	.08	0	0
rowB201206497	40	.094	0	0
rowB201206497	50	.115	0	0
rowB201206497	60	.133	0	0
rowB201206497	70	.15	0	0
rowB201206497	80	.162	0	0
rowB201206497	90	.179	0	0
rowB201206497	100	.189	0	0
rowB201206497	150	.204	0	0
rowB201206497	200	.204	0	0
rowB201206497	300	.185	0	0
rowB201206497	400	.158	0	0
rowB201206497	500	.139	0	0
rowB201206497	600	.121	0	0
rowB201206497	700	.10800000000000001	0	0
rowB201206497	800	.09699999999999999	0	0
rowB201206497	900	.08900000000000001	0	0
rowB201206497	1000	.08199999999999999	0	0
