ID	X	Y	X_error	Y_error
rowB201214785	54.9999997	5.04943376E-11	0.0	0.0
rowB201214785	59.9999987	6.19933082E-7	0.0	0.0
rowB201214785	64.9999976	1.58859057E-5	0.0	0.0
rowB201214785	70.0000003	1.05505708E-4	0.0	0.0
rowB201214785	75.000003	3.50334291E-4	0.0	0.0
rowB201214785	79.9999982	7.60533106E-4	0.0	0.0
rowB201214785	85.0000009	0.00127934833	0.0	0.0
rowB201214785	90.0000036	0.00185461813	0.0	0.0
rowB201214785	94.9999988	0.00246015208	0.0	0.0
rowB201214785	100.000001	0.00308490034	0.0	0.0
rowB201214785	150.000006	0.00926105299	0.0	0.0
rowB201214785	200.000003	0.0127853604	0.0	0.0
rowB201214785	250.0	0.0134906403	0.0	0.0
rowB201214785	300.000012	0.0128848265	0.0	0.0
rowB201214785	349.999994	0.0118930806	0.0	0.0
rowB201214785	400.000006	0.0108778338	0.0	0.0
rowB201214785	449.999988	0.00995319911	0.0	0.0
rowB201214785	500.0	0.00914285159	0.0	0.0
rowB201214785	550.000012	0.0084407381	0.0	0.0
rowB201214785	600.000024	0.00783278039	0.0	0.0
rowB201214785	649.999976	0.00730428462	0.0	0.0
rowB201214785	699.999988	0.00684220966	0.0	0.0
rowB201214785	750.0	0.00643562893	0.0	0.0
rowB201214785	800.000012	0.00607558496	0.0	0.0
rowB201214785	850.000024	0.00575478639	0.0	0.0
rowB201214785	899.999976	0.00546729786	0.0	0.0
rowB201214785	949.999988	0.00520826902	0.0	0.0
rowB201214785	1000.0	0.00497371647	0.0	0.0
rowB201214785	1500.0	0.00345617744	0.0	0.0
rowB201214785	2000.0	0.00267294825	0.0	0.0
rowB201214785	2500.0	0.00219190226	0.0	0.0
rowB201214785	3000.0	0.00186490547	0.0	0.0
rowB201214785	3500.0	0.00162736601	0.0	0.0
rowB201214785	4000.0	0.00144653416	0.0	0.0
rowB201214785	4500.0	0.00130399148	0.0	0.0
rowB201214785	5000.0	0.00118856364	0.0	0.0
rowB201214785	5500.0	0.00109306683	0.0	0.0
rowB201214785	6000.0	0.00101266636	0.0	0.0
rowB201214785	6500.0	9.43985449E-4	0.0	0.0
rowB201214785	7000.0	8.84592079E-4	0.0	0.0
rowB201214785	7500.0	8.32688816E-4	0.0	0.0
rowB201214785	8000.0	7.86917628E-4	0.0	0.0
rowB201214785	8500.0	7.46232751E-4	0.0	0.0
rowB201214785	9000.0	7.09815407E-4	0.0	0.0
rowB201214785	9500.0	6.77015099E-4	0.0	0.0
rowB201214785	10000.0	6.47308287E-4	0.0	0.0
rowB201214785	11000.0	5.95545654E-4	0.0	0.0
rowB201214785	12000.0	5.51931485E-4	0.0	0.0
rowB201214785	13000.0	5.14649893E-4	0.0	0.0
rowB201214785	14000.0	4.82391358E-4	0.0	0.0
rowB201214785	15000.0	4.54186979E-4	0.0	0.0
rowB201214785	16000.0	4.29303999E-4	0.0	0.0
rowB201214785	17000.0	4.07177672E-4	0.0	0.0
rowB201214785	18000.0	3.87365495E-4	0.0	0.0
rowB201214785	19000.0	3.69515676E-4	0.0	0.0
rowB201214785	20000.0	3.53344906E-4	0.0	0.0
rowB201214785	25000.0	2.9085967E-4	0.0	0.0
rowB201214785	30000.0	2.4811901E-4	0.0	0.0
rowB201214785	35000.0	2.16929858E-4	0.0	0.0
rowB201214785	40000.0	1.93105028E-4	0.0	0.0
rowB201214785	45000.0	1.74274681E-4	0.0	0.0
rowB201214785	50000.0	1.58993733E-4	0.0	0.0
rowB201214785	55000.0	1.46329312E-4	0.0	0.0
rowB201214785	60000.0	1.35651442E-4	0.0	0.0
rowB201214785	65000.0	1.26518858E-4	0.0	0.0
rowB201214785	70000.0	1.18612975E-4	0.0	0.0
rowB201214785	75000.0	1.11697845E-4	0.0	0.0
rowB201214785	80000.0	1.05594872E-4	0.0	0.0
rowB201214785	85000.0	1.00166309E-4	0.0	0.0
rowB201214785	90000.0	9.53041555E-5	0.0	0.0
rowB201214785	95000.0	9.09225005E-5	0.0	0.0
rowB201214785	100000.0	8.69521221E-5	0.0	0.0
