ID	X	Y	X_error	Y_error
rowB201212864	70.0	1.71E-4	0.0	1.026E-5
rowB201212864	75.0	6.58E-4	0.0	3.948E-5
rowB201212864	80.0	0.00122	0.0	7.32E-5
rowB201212864	85.0	0.0020399999999999997	0.0	1.2239999999999997E-4
rowB201212864	90.0	0.0032800000000000004	0.0	1.9680000000000004E-4
rowB201212864	95.0	0.00439	0.0	2.634E-4
rowB201212864	100.0	0.00495	0.0	2.9700000000000006E-4
rowB201212864	110.0	0.0072499999999999995	0.0	4.35E-4
rowB201212864	120.0	0.00927	0.0	5.562000000000001E-4
rowB201212864	140.0	0.0122	0.0	7.32E-4
rowB201212864	160.0	0.013700000000000002	0.0	8.220000000000001E-4
rowB201212864	180.0	0.0154	0.0	9.240000000000001E-4
rowB201212864	200.0	0.0154	0.0	9.240000000000001E-4
rowB201212864	225.0	0.0154	0.0	9.240000000000001E-4
rowB201212864	250.0	0.014199999999999999	0.0	8.52E-4
rowB201212864	275.0	0.0141	0.0	8.46E-4
rowB201212864	300.0	0.0128	0.0	7.680000000000001E-4
rowB201212864	350.0	0.0117	0.0	7.02E-4
rowB201212864	400.0	0.0103	0.0	6.180000000000001E-4
rowB201212864	450.0	0.0094	0.0	5.64E-4
rowB201212864	500.0	0.00808	0.0	4.848E-4
rowB201212864	550.0	0.00796	0.0	4.7759999999999995E-4
rowB201212864	600.0	0.0076	0.0	4.56E-4
rowB201212864	650.0	0.00701	0.0	4.2060000000000003E-4
rowB201212864	700.0	0.00649	0.0	3.8940000000000003E-4
rowB201212864	750.0	0.00587	0.0	3.522E-4
rowB201212864	800.0	0.00594	0.0	3.564E-4
rowB201212864	850.0	0.005430000000000001	0.0	3.2580000000000006E-4
rowB201212864	900.0	0.005220000000000001	0.0	3.132E-4
rowB201212864	950.0	0.00505	0.0	3.03E-4
rowB201212864	1000.0	0.00485	0.0	2.91E-4
