ID	X	Y	X_error	Y_error
rowB201201705	30	.13	0	0
rowB201201705	35	.32	0	0
rowB201201705	40	.44	0	0
rowB201201705	50	.52	0	0
rowB201201705	60	.56	0	0
rowB201201705	70	.58	0	0
rowB201201705	80	.58	0	0
rowB201201705	90	.575	0	0
rowB201201705	100	.57	0	0
rowB201201705	150	.54	0	0
rowB201201705	200	.48	0	0
rowB201201705	250	.42	0	0
rowB201201705	300	.38	0	0
rowB201201705	400	.325	0	0
rowB201201705	600	.25	0	0
rowB201201705	800	.205	0	0
rowB201201705	1000	.17	0	0
rowB201201705	2000	.105	0	0
rowB201201705	4000	.063	0	0
rowB201201705	6000	.045	0	0
rowB201201705	10000	.03	0	0
