ID	X	Y	X_error	Y_error
rowB201206427	11.9	.0001	0	0
rowB201206427	12	.0002	0	0
rowB201206427	12.1	.0003	0	0
rowB201206427	12.5	.0011	0	0
rowB201206427	13	.0034000000000000002	0	0
rowB201206427	14	.0046	0	0
rowB201206427	16	.005699999999999999	0	0
rowB201206427	18	.0064	0	0
rowB201206427	20	.0062	0	0
rowB201206427	25	.0046	0	0
rowB201206427	28	.0034999999999999996	0	0
rowB201206427	30	.003	0	0
rowB201206427	35	.0018	0	0
rowB201206427	40	.0012	0	0
rowB201206427	45	.0009	0	0
rowB201206427	50	.0006	0	0
rowB201206427	55	.0005	0	0
rowB201206427	60	.0004	0	0
rowB201206427	70	.0002	0	0
rowB201206427	100	.0001	0	0
rowB201206427	150	.00002	0	0
rowB201206427	200	.000009	0	0
