ID	X	Y	X_error	Y_error
rowB201213140	1.8	17.9	0.0	5.37
rowB201213140	1.5	17.1	0.0	5.13
rowB201213140	2.0	18.4	0.0	5.5200000000000005
rowB201213140	2.5	20.1	0.0	6.03
rowB201213140	3.0	22.2	0.0	6.66
rowB201213140	4.0	26.7	0.0	8.01
rowB201213140	5.0	30.4	0.0	9.120000000000001
rowB201213140	6.0	33.9	0.0	10.17
rowB201213140	7.0	37.3	0.0	11.19
rowB201213140	8.0	39.7	0.0	11.91
rowB201213140	9.0	40.7	0.0	12.21
rowB201213140	10.0	41.1	0.0	12.33
rowB201213140	12.0	39.5	0.0	11.85
rowB201213140	15.0	35.9	0.0	10.77
rowB201213140	18.0	32.3	0.0	9.69
rowB201213140	20.0	30.2	0.0	9.06
rowB201213140	25.0	26.6	0.0	7.98
rowB201213140	30.0	23.6	0.0	7.08
rowB201213140	40.0	19.8	0.0	5.94
rowB201213140	50.0	17.3	0.0	5.19
rowB201213140	60.0	15.5	0.0	4.65
rowB201213140	70.0	14.2	0.0	4.26
rowB201213140	80.0	13.1	0.0	3.93
rowB201213140	90.0	12.2	0.0	3.66
rowB201213140	100.0	11.5	0.0	3.45
